ID,Age,Gender,Education,Country,Ethnicity,Income (USD),Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Consumo_alto,Consumo_total,Sao_Impulsivos,Consumo_CL6,Consumo_CL6_CL5,uso_ilegal_drugs,uso_legal_drugs
1060,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.58016,-0.15487,0.7233,0.94156,-0.27607,-0.71126,0.40148,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL5,CL5,CL3,CL0,CL3,CL0,CL0,True,True,False,True,True,True,True
1061,45-54,F,Masters degree,Other,White,1000.0,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,CL5,CL1,CL1,CL0,CL2,CL1,CL6,CL1,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,True,True,False,True,True,False,True
1062,18-24,F,Left school at 18 years,USA,Other,1000.0,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,CL2,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,False,True
1063,18-24,F,University degree,USA,Mixed-Black/Asian,1000.0,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,CL5,CL0,CL0,CL3,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,True,True,True,True,True,True,True
1064,25-34,M,"Some college or university, no certificate or degree",USA,White,1000.0,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,CL5,CL2,CL0,CL2,CL4,CL6,CL5,CL2,CL2,CL4,CL0,CL0,CL0,CL3,CL0,CL3,CL5,CL0,CL2,True,True,False,True,True,True,True
1065,25-34,M,Masters degree,Other,Other,1000.0,-0.67825,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,CL5,CL4,CL3,CL3,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL1,True,True,False,True,True,True,True
1066,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,CL4,CL0,CL0,CL0,CL4,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL0,CL5,CL0,CL0,True,True,True,True,True,True,True
1067,35-44,F,Left school at 17 years,Canada,White,1000.0,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,False,True
1068,35-44,M,University degree,Canada,White,1000.0,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,CL3,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,True,True,False,True,True,False,True
1069,18-24,M,Left school at 18 years,UK,White,1000.0,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,CL6,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,True,True,True,True,True
1070,25-34,F,Doctorate degree,UK,White,1000.0,-0.92104,0.00332,1.06238,2.03972,2.04506,-1.37983,-0.21575,CL6,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,False,True,True,False,True
1071,25-34,F,Masters degree,Other,Mixed-White/Black,1000.0,-0.05188,-1.37639,-0.45174,-0.15487,1.30612,-0.21712,-1.18084,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1072,18-24,M,Masters degree,UK,White,1000.0,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,False,True
1073,18-24,M,"Some college or university, no certificate or degree",Republic of Ireland,White,1000.0,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL2,True,True,False,True,True,True,True
1074,18-24,F,Masters degree,UK,White,1000.0,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,CL2,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1075,35-44,F,Doctorate degree,UK,White,1000.0,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1076,35-44,M,Left school at 18 years,UK,White,1000.0,0.31287,-0.69509,-0.45174,-0.45321,-0.14277,0.19268,0.7654,CL6,CL0,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,True,True,True,True,True,False,True
1077,18-24,M,Left school at 17 years,UK,White,1000.0,-0.92104,-0.57545,0.7233,1.2861,-0.27607,-0.71126,-0.21575,CL3,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL0,CL0,CL0,True,True,False,True,True,True,True
1078,35-44,F,Professional certificate/ diploma,Canada,White,1000.0,0.41667,0.00332,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,True,True,False,True,True,False,True
1079,25-34,F,University degree,USA,White,1000.0,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,CL3,CL1,CL1,CL2,CL6,CL3,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0,True,True,True,True,True,True,True
1080,45-54,M,Professional certificate/ diploma,UK,White,1000.0,-1.55078,0.96248,-0.31776,-0.45321,0.25953,-0.21712,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1081,35-44,F,Professional certificate/ diploma,UK,White,1000.0,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,CL4,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,False,True,False,True
1082,25-34,F,Masters degree,UK,Other,1000.0,0.31287,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,False,True
1083,18-24,F,Masters degree,UK,White,1000.0,-1.1943,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1084,18-24,M,Masters degree,UK,White,1000.0,-0.24649,0.47617,-0.31776,0.28783,-0.52745,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL0,True,True,False,True,True,False,True
1085,18-24,F,Masters degree,UK,White,1000.0,0.62967,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,True,True
1086,18-24,F,University degree,UK,White,1000.0,-0.05188,-0.15487,0.44585,0.28783,0.41594,-1.37983,-0.21575,CL5,CL2,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL2,CL2,CL0,CL1,True,True,False,True,True,True,True
1087,18-24,F,Masters degree,UK,White,1000.0,-0.24649,0.47617,0.88309,-0.15487,1.81175,0.52975,0.40148,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,False,True
1088,35-44,M,Professional certificate/ diploma,Canada,White,1000.0,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL1,CL0,CL0,True,True,False,True,True,True,True
1089,18-24,F,Masters degree,Other,White,1000.0,-0.05188,0.96248,2.15324,-0.30172,0.25953,-1.37983,-0.52593,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1090,18-24,F,Masters degree,UK,White,1000.0,0.52135,0.47617,-0.01928,-0.30172,0.25953,0.19268,-0.52593,CL6,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,True,True,True,True,True,False,True
1091,25-34,F,Masters degree,USA,White,1000.0,-0.46725,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,CL6,CL6,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,True,True,True,True,True,True,True
1092,25-34,F,University degree,UK,White,1000.0,-1.05308,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,CL6,CL2,CL5,CL0,CL6,CL5,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL1,True,True,False,True,True,True,True
1093,18-24,F,Masters degree,UK,White,1000.0,0.62967,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,False,True
1094,45-54,F,Left school at 16 years,UK,White,1000.0,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,CL4,CL3,CL0,CL5,CL6,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL3,CL3,CL0,CL0,True,True,True,True,True,True,True
1095,18-24,M,University degree,Australia,White,1000.0,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,CL3,CL4,CL6,CL0,CL6,CL3,CL4,CL4,CL0,CL4,CL0,CL0,CL4,CL4,CL0,CL3,CL0,CL0,CL4,True,True,True,True,True,True,True
1096,25-34,F,University degree,Australia,White,1000.0,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,CL6,CL2,CL0,CL2,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,True,True,True,True,True,True,True
1097,35-44,M,Masters degree,UK,Asian,1000.0,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,CL5,CL0,CL0,CL2,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,True,True,True,False,True
1098,25-34,M,Masters degree,UK,White,1000.0,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,False,True,True,False,True
1099,18-24,M,Left school at 18 years,UK,White,1000.0,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,CL5,CL2,CL3,CL3,CL5,CL5,CL4,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1100,25-34,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.92104,0.00332,0.7233,0.13136,-0.65253,0.88113,0.07987,CL3,CL2,CL0,CL4,CL6,CL6,CL6,CL2,CL2,CL3,CL2,CL2,CL3,CL2,CL6,CL3,CL6,CL0,CL5,True,True,True,True,True,True,True
1101,18-24,F,"Some college or university, no certificate or degree",USA,White,1000.0,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,CL4,CL0,CL0,CL0,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0,True,True,False,True,True,True,True
1102,18-24,F,Masters degree,UK,White,1000.0,-1.32828,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,CL5,CL2,CL2,CL0,CL5,CL5,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0,True,True,False,True,True,True,True
1103,18-24,M,"Some college or university, no certificate or degree",Other,White,1000.0,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.7654,CL6,CL4,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,True,True,True,True,True
1104,18-24,F,University degree,USA,White,1000.0,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,CL5,CL0,CL0,CL2,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL2,CL2,CL4,CL0,CL2,CL3,CL0,CL0,True,True,False,True,True,True,True
1105,18-24,F,Masters degree,Other,White,1000.0,-0.79151,-0.15487,-0.17779,-0.45321,-0.40581,-0.21712,1.2247,CL6,CL0,CL3,CL0,CL5,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1106,18-24,F,Left school at 18 years,USA,White,1000.0,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,True,False,True,True,True
1107,25-34,M,"Some college or university, no certificate or degree",Other,White,1000.0,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987,CL6,CL3,CL2,CL3,CL6,CL5,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL4,CL0,CL4,CL6,CL0,CL0,True,True,False,True,True,True,True
1108,25-34,F,Doctorate degree,UK,White,1000.0,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,True,True,False,True
1109,25-34,F,"Some college or university, no certificate or degree",Other,White,1000.0,1.98437,-0.30033,0.44585,-1.21213,-1.0145,0.19268,0.7654,CL5,CL3,CL2,CL2,CL3,CL6,CL5,CL3,CL0,CL4,CL2,CL2,CL0,CL3,CL3,CL2,CL6,CL0,CL1,True,True,True,True,True,True,True
1110,18-24,M,University degree,UK,White,1000.0,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,CL5,CL4,CL2,CL3,CL5,CL4,CL6,CL2,CL0,CL4,CL0,CL4,CL3,CL2,CL0,CL2,CL4,CL0,CL0,True,True,True,True,True,True,True
1111,18-24,M,"Some college or university, no certificate or degree",UK,White,1000.0,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,CL6,CL5,CL3,CL5,CL6,CL5,CL5,CL5,CL0,CL5,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,CL0,True,True,True,True,True,True,True
1112,45-54,M,"Some college or university, no certificate or degree",USA,White,1000.0,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,CL5,CL3,CL1,CL6,CL6,CL1,CL5,CL3,CL0,CL1,CL1,CL2,CL0,CL1,CL3,CL2,CL1,CL0,CL1,True,True,True,True,True,True,True
1113,18-24,F,"Some college or university, no certificate or degree",USA,White,1000.0,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,CL5,CL0,CL0,CL6,CL6,CL3,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL5,CL0,CL0,CL0,True,True,False,True,True,True,True
1114,45-54,M,Doctorate degree,EUA,White,1000.0,0.41667,-0.43999,0.58331,0.28783,-1.25773,1.29221,0.07987,CL6,CL6,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL3,CL3,CL2,CL2,CL0,CL0,True,True,True,True,True,True,True
1115,18-24,M,Left school at 18 years,USA,White,1000.0,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.0009527863612147,CL5,CL0,CL4,CL3,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL4,CL6,CL0,CL2,True,True,False,True,True,True,True
1116,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL3,CL3,CL3,CL5,CL0,CL0,True,True,False,True,True,True,True
1117,45-54,M,Left school at 16 years,UK,White,1000.0,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,CL3,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL0,CL3,CL0,CL0,CL1,CL0,CL3,CL1,CL0,CL0,True,True,True,True,True,True,True
1118,18-24,M,"Some college or university, no certificate or degree",USA,Other,1000.0,0.91093,0.00332,1.24033,-0.15487,-1.38502,1.29221,0.40148,CL5,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL4,CL0,CL4,CL6,CL0,CL0,True,True,True,True,True,True,True
1119,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,CL6,CL4,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL3,CL3,CL6,CL0,CL0,True,True,False,True,True,True,True
1120,25-34,F,University degree,USA,White,1000.0,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,CL6,CL6,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL0,CL4,CL5,CL5,CL6,CL0,CL4,True,True,True,True,True,True,True
1121,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,CL4,CL5,CL0,CL3,CL4,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,CL0,True,True,True,True,True,True,True
1122,25-34,M,University degree,UK,White,1000.0,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,CL5,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL0,CL0,CL2,CL0,CL0,True,True,True,True,True,False,True
1123,25-34,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.7654,CL2,CL5,CL0,CL3,CL6,CL2,CL4,CL2,CL0,CL0,CL3,CL2,CL2,CL2,CL6,CL2,CL1,CL0,CL0,True,True,True,True,True,True,True
1124,18-24,M,Left school at 16 years,Canada,White,1000.0,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,CL3,CL2,CL0,CL2,CL6,CL3,CL4,CL3,CL2,CL2,CL0,CL2,CL2,CL2,CL4,CL2,CL6,CL0,CL0,True,True,False,True,True,True,True
1125,25-34,M,Professional certificate/ diploma,UK,White,1000.0,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,CL6,CL6,CL2,CL3,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL4,CL6,CL0,CL0,CL2,CL6,CL0,CL0,True,True,True,True,True,True,True
1126,25-34,M,Left school at 18 years,UK,White,1000.0,-1.05308,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,CL6,CL2,CL2,CL5,CL4,CL6,CL6,CL3,CL3,CL3,CL0,CL4,CL6,CL2,CL0,CL2,CL6,CL0,CL3,True,True,True,True,True,True,True
1127,25-34,M,Professional certificate/ diploma,USA,White,1000.0,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,CL4,CL4,CL2,CL5,CL6,CL5,CL5,CL3,CL0,CL4,CL3,CL0,CL4,CL0,CL2,CL3,CL6,CL0,CL3,True,True,False,True,True,True,True
1128,55-64,M,Left school at 17 years,USA,White,1000.0,0.52135,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,CL3,CL1,CL0,CL4,CL6,CL3,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,True,True,False,True,True,True,True
1129,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,1.37297,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,CL4,CL3,CL0,CL5,CL6,CL6,CL5,CL2,CL2,CL3,CL2,CL0,CL6,CL5,CL3,CL3,CL5,CL0,CL0,True,True,True,True,True,True,True
1130,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,CL5,CL5,CL0,CL3,CL6,CL6,CL5,CL3,CL2,CL3,CL0,CL0,CL2,CL3,CL6,CL2,CL6,CL0,CL2,True,True,True,True,True,True,True
1131,18-24,M,"Some college or university, no certificate or degree",Other,White,1000.0,-1.55078,-1.23177,0.88309,1.61108,-1.78169,-0.21712,0.40148,CL5,CL0,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL3,CL4,CL5,CL0,CL0,True,True,False,True,True,True,True
1132,18-24,M,"Some college or university, no certificate or degree",Other,White,1000.0,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,CL6,CL3,CL3,CL6,CL4,CL5,CL5,CL2,CL2,CL3,CL5,CL5,CL6,CL2,CL0,CL2,CL6,CL0,CL2,True,True,True,True,True,True,True
1133,25-34,F,Professional certificate/ diploma,USA,White,1000.0,2.28554,0.80523,0.7233,-2.07848,-1.78169,1.86203,1.92173,CL4,CL0,CL0,CL6,CL6,CL3,CL0,CL4,CL0,CL2,CL5,CL0,CL0,CL2,CL4,CL2,CL6,CL0,CL0,True,True,True,True,True,True,True
1134,25-34,M,Masters degree,New Zealand,White,1000.0,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,CL6,CL2,CL3,CL6,CL6,CL6,CL6,CL3,CL0,CL2,CL2,CL2,CL6,CL2,CL3,CL3,CL3,CL0,CL6,True,True,False,True,True,True,True
1135,35-44,M,Professional certificate/ diploma,Australia,White,1000.0,-1.32828,0.16767,1.65653,1.11406,0.25953,1.29221,0.7654,CL3,CL3,CL0,CL2,CL3,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0,True,True,True,True,True,True,True
1136,18-24,M,Masters degree,USA,White,1000.0,0.41667,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,CL5,CL5,CL0,CL4,CL6,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL6,CL0,CL2,True,True,True,True,True,True,True
1137,18-24,M,Left school at 18 years,USA,White,1000.0,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,CL3,CL3,CL0,CL4,CL6,CL6,CL5,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL4,CL3,CL6,CL0,CL4,True,True,True,True,True,True,True
1138,25-34,F,Doctorate degree,UK,White,1000.0,-0.05188,0.32197,-0.84732,-0.01729,0.41594,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1139,25-34,F,University degree,Other,White,1000.0,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1140,25-34,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.2247,CL6,CL3,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL4,CL2,CL2,CL3,CL2,CL2,CL3,CL6,CL0,CL0,True,True,True,True,True,True,True
1141,18-24,F,"Some college or university, no certificate or degree",USA,White,1000.0,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.2247,CL6,CL2,CL0,CL5,CL5,CL5,CL5,CL5,CL3,CL4,CL3,CL0,CL3,CL0,CL5,CL3,CL5,CL0,CL3,True,True,False,True,True,True,True
1142,25-34,F,University degree,Australia,White,1000.0,1.60383,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,CL4,CL2,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL2,True,True,True,True,True,True,True
1143,35-44,M,Professional certificate/ diploma,USA,White,1000.0,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,CL4,CL1,CL0,CL6,CL6,CL4,CL0,CL3,CL3,CL0,CL2,CL1,CL3,CL1,CL6,CL4,CL6,CL0,CL1,True,True,True,True,True,True,True
1144,18-24,F,"Some college or university, no certificate or degree",USA,White,1000.0,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,CL6,CL3,CL0,CL4,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1145,45-54,M,University degree,UK,White,1000.0,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,CL1,CL1,CL1,CL3,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0,True,True,True,True,True,True,True
1146,18-24,M,"Some college or university, no certificate or degree",Republic of Ireland,White,1000.0,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987,CL5,CL4,CL2,CL0,CL6,CL4,CL3,CL3,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
